,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Electrolyzer Skids,,,,,GLS Skid,,,,,,,,,,Utility,,,,,,,,,,,,,,
25.25,5:24 PM,7888,573,4519.824,84.1635,89.984435,74.3035,30.61,93.80227472,40.59,41,0.41,0.53,1.03,15.7,88.624,4.9,,877.3776,,,,,,,,,,,,
24.25,5:25 PM,7900,633,5000.7,84.240625,87.3945625,74.365625,31.02,83.94950631,34.3,35.35,1.05,0.53,1.03,15.4,98.05294118,2.1,,960.9188235,,,,,,,,,,,,
25.25,5:26 PM,7823,583,4560.809,83.67803125,90.33875438,73.89928125,31.11,92.71078615,33,32.67,0.33,0.54,1.04,15.8,89.42762745,3.5,,938.9900882,,,,,,,,,,,,
25.75,5:27 PM,7895,564,4452.78,85.90679063,87.37358438,74.35359375,31.03,85.92050994,35,34.65,0.35,0.53,1.03,15.1,87.30941176,3.1,,881.8250588,,,,,,,,,,,,
24.5,5:28 PM,7948,615,4888.02,82.914615,91.365735,74.67175,31.36,92.91388576,29.7,29.7,0,0.51,1.01,15.9,95.84352941,1.6,,968.0196471,,,,,,,,,,,,
25.5,5:29 PM,7989,640,5112.96,84.9181875,91.70953875,74.9319375,30.95,87.9880015,36,36.36,0.36,0.5,1,15.1,100.2541176,4.5,,972.4649412,,,,,,,,,,,,
25.75,5:30 PM,7826,500,3913,82.03708625,87.71653688,73.9288125,31.46,98.58442695,28.84,28.56,0.28,0.54,1.04,15.7,76.7254902,1,,751.9098039,,,,,,,,,,,,
24.5,5:31 PM,7975,639,5096.025,83.96282813,90.69326563,74.8421875,31.34,88.97075366,29.4,30.9,1.5,0.51,1.01,15.2,99.92205882,3.2,,959.2517647,,,,,,,,,,,,
25,5:32 PM,7937,576,4571.712,86.21805,89.488125,74.60625,31.15,83.968004,32.01,32.67,0.66,0.52,1.02,15.8,89.64141176,1.8,,914.3424,,,,,,,,,,,,
25,5:33 PM,7905,547,4324.035,84.2875,87.4435625,74.40625,32,88.8920135,19.8,19.6,0.2,0.52,1.02,15.5,84.785,4.9,,890.2425,,,,,,,,,,,,
24.5,5:34 PM,7956,610,4853.16,82.973905,91.432545,74.72225,31.22,84.97187852,31.04,32,0.96,0.51,1.01,15.9,95.16,1.7,,904.02,,,,,,,,,,,,
25.25,5:35 PM,7881,594,4681.314,85.79344313,88.14647531,74.25996875,31.98,90.83502062,20.6,20,0.6,0.53,1.03,15.7,91.79047059,2.9,,899.5466118,,,,,,,,,,,,
25,5:36 PM,7856,628,4933.568,85.5984,87.0534,74.1,30.99,88.83689539,33.95,35,1.05,0.54,1.04,15.2,96.73662745,4.5,,928.6716235,,,,,,,,,,,,
25.5,5:37 PM,7843,562,4407.766,85.50895875,87.84684563,74.0285625,30.03,97.64454443,50.5,51.5,1,0.54,1.04,16,86.42678431,2.1,,864.2678431,,,,,,,,,,,,
24.5,5:38 PM,7964,578,4603.192,83.8804725,87.911145,74.77275,30.9,88.9583802,35.89,37.74,1.85,0.51,1.01,15.2,90.25866667,4.4,,875.5090667,,,,,,,,,,,,
24.5,5:39 PM,7952,542,4309.984,85.48337,91.39914,74.697,30.34,87.95100612,45,44.55,0.45,0.51,1.01,15.6,84.5094902,2.8,,845.094902,,,,,,,,,,,,
25.5,5:40 PM,7865,563,4427.995,83.15597813,88.02244688,74.1646875,31.16,89.83002125,33.99,32.01,1.98,0.53,1.03,15.5,86.82343137,1.7,,868.2343137,,,,,,,,,,,,
24.75,5:41 PM,7875,545,4291.875,85.73976563,89.87027344,74.21484375,30.61,98.7007874,40.59,41,0.41,0.53,1.03,15.1,84.15441176,1.8,,875.2058824,,,,,,,,,,,,
24.75,5:42 PM,7836,573,4490.028,82.92722625,88.662375,73.969875,30.54,88.8143982,42.42,42.84,0.42,0.54,1.04,15.7,88.03976471,4.8,,924.4175294,,,,,,,,,,,,
25.75,5:43 PM,7837,568,4451.416,82.95485344,86.91708813,73.99653125,31.41,83.91801025,28.71,28.42,0.29,0.54,1.04,15.3,87.28266667,4.9,,837.9136,,,,,,,,,,,,
24.25,5:44 PM,7945,541,4298.245,86.27399063,91.33892813,74.65109375,31.21,97.87401575,32,32,0,0.51,1.01,16,84.27931373,1.8,,834.3652059,,,,,,,,,,,,
25.25,5:45 PM,7951,574,4563.874,86.32671188,90.49944031,74.69528125,30.33,89.93750781,45.45,43.65,1.8,0.51,1.01,15.4,89.48772549,2.4,,939.6211176,,,,,,,,,,,,
24.5,5:46 PM,7909,510,4033.59,84.3118125,90.14748688,74.4255625,31.68,94.82752156,24.25,25.75,1.5,0.52,1.02,15.7,79.09,3.6,,775.082,,,,,,,,,,,,
25.5,5:47 PM,8000,585,4680,83.3,90.9,75,31.43,98.9976253,28.13,28.71,0.58,0.5,1,16,91.76470588,2.4,,926.8235294,,,,,,,,,,,,
24.75,5:48 PM,7984,602,4806.368,84.030705,91.66689,74.8995,31.42,96.96387952,29,28.71,0.29,0.5,1,15.5,94.2425098,4.8,,933.0008471,,,,,,,,,,,,
25,5:49 PM,7888,631,4977.328,85.0016,90.8718,74.3,30.12,95.77402825,48.48,47.04,1.44,0.53,1.03,16,97.59466667,3.2,,936.9088,,,,,,,,,,,,
25.25,5:50 PM,7847,586,4598.342,85.53442688,86.98642313,74.04853125,31.63,85.88451444,25.74,26.78,1.04,0.54,1.04,15.8,90.16356863,2.7,,910.6520431,,,,,,,,,,,,
25.25,5:51 PM,7925,530,4200.25,82.75104688,90.28689844,74.53359375,30.4,85.94300712,43.56,45.32,1.76,0.52,1.02,15,82.35784314,3.2,,815.3426471,,,,,,,,,,,,
24.75,5:52 PM,7966,597,4755.702,83.89649813,90.61991438,74.7864375,30.1,89.95625547,49.98,50.47,0.49,0.51,1.01,16,93.24905882,1,,932.4905882,,,,,,,,,,,,
25.5,5:53 PM,7874,550,4330.7,82.3816175,87.2044425,74.220375,30.53,88.85714286,42.42,42,0.42,0.53,1.03,15.8,84.91568627,4.4,,883.1231373,,,,,,,,,,,,
25.75,5:54 PM,7802,537,4189.674,81.86289125,87.52571438,73.7810625,31.55,88.77615298,26.46,27,0.54,0.55,1.05,15.7,82.15047059,2.7,,837.9348,,,,,,,,,,,,
25.25,5:55 PM,7898,502,3964.796,85.92295125,90.06618188,74.3656875,31.66,89.87126609,24.75,25.5,0.75,0.53,1.03,15.8,77.74109804,4.4,,816.2815294,,,,,,,,,,,,
24.5,5:56 PM,7925,513,4065.525,86.12146875,90.27979688,74.5265625,31.24,80.99050119,31,30.69,0.31,0.52,1.02,15.7,79.71617647,4.6,,781.2185294,,,,,,,,,,,,
25,5:57 PM,7829,552,4321.608,84.554675,88.610625,73.93125,31.6,84.89251344,26.78,26.52,0.26,0.54,1.04,15.1,84.73741176,2.1,,813.4791529,,,,,,,,,,,,
25.25,5:58 PM,7980,600,4788,83.1536125,91.6348875,74.875625,30.32,97.95275591,43.65,46.35,2.7,0.51,1.01,15.4,93.88235294,3.2,,948.2117647,,,,,,,,,,,,
25.75,5:59 PM,7923,626,4959.798,85.27401594,87.59396188,74.52596875,31.58,88.91226097,25.48,25.74,0.26,0.52,1.02,15.1,97.25094118,1.2,,991.9596,,,,,,,,,,,,
24.75,6:00 PM,7890,593,4678.77,85.01327813,89.99384063,74.3090625,31.88,86.90288714,22.22,22.44,0.22,0.53,1.03,15,91.74058824,2.2,,954.1021176,,,,,,,,,,,,
25,6:01 PM,7866.666667,580,4562.666667,84.84,89.80583333,74.16666667,31.81,96.71457734,23.69,23.69,0,0.53,1.03,15.5,89.46405229,2.2,,885.6941176,,,,,,,,,,,,
24.5,6:02 PM,7733.333333,504,3897.6,81.32366667,87.81666667,73.31666667,30.39,85.79927509,43.12,44.88,1.76,0.57,1.07,15.9,76.42352941,3.3,,733.6658824,,,,,,,,,,,,
25,6:03 PM,7600,551,4187.6,80.36,88.485,72.5,30.14,93.29833771,48.96,46.56,2.4,0.6,1.1,15.2,82.10980392,1.8,,796.465098,,,,,,,,,,,,
25.25,6:04 PM,7466.666667,617,4606.933333,82.637,85.68333333,71.68333333,30.41,87.46573345,43.12,45.32,2.2,0.63,1.13,16,90.33202614,2.7,,930.4198693,,,,,,,,,,,,
25.25,6:05 PM,7333.333333,587,4304.666667,80.82104167,86.29625,70.85416667,31.82,89.16552098,23.69,23.23,0.46,0.67,1.17,15.1,84.40522876,1.6,,869.3738562,,,,,,,,,,,,
25.75,6:06 PM,7200,587,4226.4,79.86575,81.9035,70.075,31.19,92.5984252,31.68,32.32,0.64,0.7,1.2,15.9,82.87058824,1.8,,853.5670588,,,,,,,,,,,,
25.5,6:07 PM,7066.666667,529,3738.266667,76.49716667,82.475,69.225,30.99,80.88322293,35,35,0,0.73,1.23,15.7,73.29934641,4.7,,732.9934641,,,,,,,,,,,,
25,6:08 PM,6933.333333,628,4354.133333,77,79.70666667,68.33333333,30.66,86.93246677,40.8,40,0.8,0.77,1.27,16,85.3751634,3.8,,819.6015686,,,,,,,,,,,,
24.25,6:09 PM,6800,541,3678.8,76.646375,80.1375,67.3875,31.47,90.19872516,28.56,27.44,1.12,0.8,1.3,15.6,72.13333333,2.8,,721.3333333,,,,,,,,,,,,
24.5,6:10 PM,6666.666667,627,4180,74.91666667,78.2925,66.58333333,31.45,94.16489605,28.56,28,0.56,0.83,1.33,15.2,81.96078431,1.5,,860.5882353,,,,,,,,,,,,
25.75,6:11 PM,6533.333333,610,3985.333333,72.65475,79.78525,65.97083333,31.44,95.51472733,28.28,28,0.28,0.87,1.37,15.3,78.14379085,3.6,,773.6235294,,,,,,,,,,,,
24.5,6:12 PM,6400,541,3462.4,74.358,75.362,64.9,31.64,95.19810024,25.25,25,0.25,0.9,1.4,16,67.89019608,5,,658.534902,,,,,,,,,,,,
25,6:13 PM,6266.666667,538,3371.466667,70.56,75.1575,64.16666667,30.49,90.18206058,43.43,43,0.43,0.93,1.43,15.8,66.10718954,2.8,,661.0718954,,,,,,,,,,,,
25.75,6:14 PM,6133.333333,555,3404,70.46325,74.25825,63.50833333,30.22,95.33141691,46.06,46.53,0.47,0.97,1.47,15.5,66.74509804,3.2,,647.427451,,,,,,,,,,,,
25.75,6:15 PM,6000,548,3288,68.78375,73.9375,62.6875,31.97,88.24896888,19.4,20.4,1,1,1.5,15.6,64.47058824,2.5,,612.4705882,,,,,,,,,,,,
25.25,6:16 PM,5866.666667,600,3520,70.448,72.006,61.73333333,30.99,82.19972503,34.65,33.95,0.7,1.03,1.53,15,69.01960784,2.9,,655.6862745,,,,,,,,,,,,
24.25,6:17 PM,5733.333333,640,3669.333333,69.14325,70.657125,60.62083333,30.65,89.31550223,41.2,39.6,1.6,1.07,1.57,15.6,71.94771242,4,,683.503268,,,,,,,,,,,,
24.25,6:18 PM,5600,587,3287.2,66.775,70.97775,59.775,31.54,81.39982502,26.46,27.27,0.81,1.1,1.6,15.5,64.45490196,2.5,,670.3309804,,,,,,,,,,,,
24.25,6:19 PM,5466.666667,550,3006.666667,66.420125,68.487375,58.92916667,30.98,86.83247927,33.95,35.35,1.4,1.13,1.63,15.2,58.95424837,3.4,,577.751634,,,,,,,,,,,,
25.75,6:20 PM,5333.333333,591,3152,65.9025,69.955,58.58333333,30.91,81.33316669,34.92,35.28,0.36,1.17,1.67,15.2,61.80392157,3.8,,611.8588235,,,,,,,,,,,,
25.5,6:21 PM,5200,590,3068,65.4585,66.75075,57.675,31.62,83.2495938,25.74,26.52,0.78,1.2,1.7,15.4,60.15686275,2.8,,583.5215686,,,,,,,,,,,,
24.75,6:22 PM,5066.666667,597,3024.8,64.1665,67.3965,56.575,31.34,86.96579594,30.3,29.1,1.2,1.23,1.73,15.6,59.30980392,2,,581.2360784,,,,,,,,,,,,
24.5,6:23 PM,4933.333333,607,2994.533333,61.19025,65.54058333,55.64166667,30.24,83.08294796,45.08,46.46,1.38,1.27,1.77,15.1,58.71633987,4.2,,563.6768627,,,,,,,,,,,,
24.75,6:24 PM,4800,562,2697.6,60.291,64.539,54.9,30.99,88.39895013,35,36.05,1.05,1.3,1.8,16,52.89411765,4.9,,507.7835294,,,,,,,,,,,,
25.75,6:25 PM,4666.666667,592,2762.666667,59.709375,64.49375,54.47916667,30.83,88.16564596,38,37.24,0.76,1.33,1.83,15.6,54.16993464,3.3,,520.0313725,,,,,,,,,,,,
24.25,6:26 PM,4533.333333,537,2434.4,59.26175,62.7385,53.00833333,31.11,90.765321,33.33,33.66,0.33,1.37,1.87,15.3,47.73333333,2.8,,486.88,,,,,,,,,,,,
25,6:27 PM,4400,540,2376,58.58,61.3575,52.5,30.22,84.94938133,47,47.47,0.47,1.4,1.9,15.5,46.58823529,2.7,,451.9058824,,,,,,,,,,,,
24.25,6:28 PM,4266.666667,577,2461.866667,56.0835,60.503,51.31666667,31.31,81.06653335,29.1,30,0.9,1.43,1.93,15.6,48.27189542,2.3,,463.4101961,,,,,,,,,,,,
25.25,6:29 PM,4133.333333,634,2620.533333,57.24325,59.87825,50.95416667,31.28,89.29883765,31.31,30.07,1.24,1.47,1.97,15.5,51.38300654,3.3,,508.6917647,,,,,,,,,,,,
25.5,6:30 PM,4000,556,2224,55.8025,58.905,50.25,30.38,89.49881265,44.44,43.56,0.88,1.5,2,15.7,43.60784314,4.6,,449.1607843,,,,,,,,,,,,
25.75,6:31 PM,3866.666667,603,2331.6,55.47525,56.80416667,49.55416667,31.28,86.28254801,30.07,31.93,1.86,1.53,2.03,15.4,45.71764706,1.8,,443.4611765,,,,,,,,,,,,
25.5,6:32 PM,3733.333333,612,2284.8,53.26666667,55.044,48.6,30.86,86.53251677,37.37,38.11,0.74,1.57,2.07,15.9,44.8,2.5,,434.56,,,,,,,,,,,,
25.5,6:33 PM,3600,640,2304,52.275,55.07025,47.775,30.5,83.59955006,44.29,42.57,1.72,1.6,2.1,15.3,45.17647059,5,,460.8,,,,,,,,,,,,
25.25,6:34 PM,3466.666667,614,2128.533333,52.1645,52.77525,46.80833333,31.49,88.66558347,28,28.84,0.84,1.63,2.13,16,41.73594771,1,,413.1858824,,,,,,,,,,,,
24.25,6:35 PM,3333.333333,535,1783.333333,48.57125,52.16229167,45.39583333,31.39,84.99937508,29.29,29.29,0,1.67,2.17,15.1,34.96732026,4.2,,335.6862745,,,,,,,,,,,,
25,6:36 PM,3200,507,1622.4,49.49,51.51,45,31.75,82.79965004,23.52,23.52,0,1.7,2.2,15,31.81176471,1.9,,314.9364706,,,,,,,,,,,,
25,6:37 PM,3066.666667,585,1794,48.96,50.915,44.16666667,30.66,82.68299796,39.6,39.6,0,1.73,2.23,15.3,35.17647059,1.4,,365.8352941,,,,,,,,,,,,
24.75,6:38 PM,2933.333333,594,1742.4,46.84166667,47.7015,43.175,31.49,82.19972503,27.72,27.16,0.56,1.77,2.27,15.9,34.16470588,1.3,,327.9811765,,,,,,,,,,,,
25.5,6:39 PM,2800,578,1618.4,46.78825,48.075,42.825,31.96,82.09973753,21.63,21.63,0,1.8,2.3,15.1,31.73333333,3.8,,304.64,,,,,,,,,,,,
24.5,6:40 PM,2666.666667,598,1594.666667,44.22,46.33333333,41.33333333,30.84,81.33316669,37.74,37.37,0.37,1.83,2.33,15.3,31.26797386,2.6,,306.4261438,,,,,,,,,,,,
25.25,6:41 PM,2533.333333,517,1309.733333,44.61254167,45.296625,41.00416667,30.59,83.48289797,41.41,40.59,0.82,1.87,2.37,15.8,25.68104575,3.1,,269.6509804,,,,,,,,,,,,
25.25,6:42 PM,2400,575,1380,43.175,44.675,40.175,31.05,81.49981252,33.66,33.66,0,1.9,2.4,15.1,27.05882353,3.5,,278.7058824,,,,,,,,,,,,
24.5,6:43 PM,2266.666667,629,1425.733333,42.05808333,43.9195,38.80833333,31.3,83.9661709,30.07,30.38,0.31,1.93,2.43,15.9,27.95555556,4,,276.76,,,,,,,,,,,,
24.75,6:44 PM,2133.333333,501,1068.8,40.4085,41.7285,38.15,30.2,83.46623339,47.94,47,0.94,1.97,2.47,15.4,20.95686275,2.7,,201.1858824,,,,,,,,,,,,
24.25,6:45 PM,2000,618,1236,40.22625,40.280625,36.9375,30.76,82.74965629,38.61,40.17,1.56,2,2.5,15.1,24.23529412,3.1,,237.5058824,,,,,,,,,,,,
25,6:46 PM,1866.666667,590,1101.333333,39.78,39.36333333,36.66666667,30.96,81.39982502,37.08,36.36,0.72,2.03,2.53,15.1,21.59477124,3.1,,215.9477124,,,,,,,,,,,,
25.5,6:47 PM,1733.333333,635,1100.666667,39.1595,39.08025,36.225,31.1,82.38303545,34.68,34.34,0.34,2.07,2.57,15.2,21.58169935,3.3,,224.4496732,,,,,,,,,,,,
25.25,6:48 PM,1600,597,955.2,37.2,37.436,35.2,31.14,80.99987502,32.34,33,0.66,2.1,2.6,16,18.72941176,4.7,,181.6752941,,,,,,,,,,,,
24.5,6:49 PM,1466.666667,638,935.7333333,35.23575,36.87341667,33.75833333,31.35,80.54993126,30.9,30.9,0,2.13,2.63,15.3,18.34771242,3.4,,183.4771242,,,,,,,,,,,,
25,6:50 PM,1333.333333,630,840,35.35,35.11666667,33.33333333,31.36,82.16639587,30,29.4,0.6,2.17,2.67,15.3,16.47058824,2.6,,164.7058824,,,,,,,,,,,,
24.5,6:51 PM,1200,577,692.4,33.23925,34.66825,32.075,30.5,82.24971879,43.43,43.86,0.43,2.2,2.7,15.3,13.57647059,2.3,,138.48,,,,,,,,,,,,
24.25,6:52 PM,1066.666667,619,660.2666667,31.703,33.677,31.01666667,31.38,81.33316669,28.42,28.13,0.29,2.23,2.73,15.2,12.94640523,1.3,,125.5801307,,,,,,,,,,,,
24.75,6:53 PM,933.3333333,504,470.4,31.77916667,32.3625,30.6125,30.24,81.74978128,44.62,47.38,2.76,2.27,2.77,15.1,9.223529412,3.5,,87.62352941,,,,,,,,,,,,
24.75,6:54 PM,800,617,493.6,31.3905,31.275,29.775,30.97,80.59992501,34.65,35.7,1.05,2.3,2.8,15.8,9.678431373,2.2,,91.94509804,,,,,,,,,,,,
24.25,6:55 PM,666.6666667,554,369.3333333,29.605625,29.13458333,28.47916667,31.47,81.08319793,28.28,28.56,0.28,2.33,2.83,15,7.241830065,1.2,,74.59084967,,,,,,,,,,,,
24.5,6:56 PM,533.3333333,541,288.5333333,28.248,29.444,27.86666667,30,80.06665833,51,50.5,0.5,2.37,2.87,15.3,5.65751634,4.9,,56.5751634,,,,,,,,,,,,
25.5,6:57 PM,400,612,244.8,28.75975,28.725,27.975,31.88,80.59992501,21.34,21.56,0.22,2.4,2.9,15.7,4.8,1.3,,46.08,,,,,,,,,,,,
24.75,6:58 PM,266.6666667,513,136.8,26.75833333,27.19425,26.425,31.83,80.53326667,23.23,23,0.23,2.43,2.93,15.3,2.682352941,4,,27.89647059,,,,,,,,,,,,
25,6:59 PM,133.3333333,592,78.93333333,25.74,26.34416667,25.83333333,30.57,80.13331667,40.18,40.59,0.41,2.47,2.97,15.9,1.547712418,2.2,,15.32235294,,,,,,,,,,,,
25.5,7:00 PM,-9.09495E-13,0,0,25.755,26.01,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,7:01 PM,0,0,0,25.255,25.51,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,7:02 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:03 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,7:04 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,7:05 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,7:06 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:07 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:08 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,7:09 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:10 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,7:11 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,7:12 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,7:13 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,7:14 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:15 PM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:16 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:17 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,7:18 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,7:19 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:20 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:21 PM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:22 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:23 PM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,7:24 PM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:25 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:26 PM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,7:27 PM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,7:28 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:29 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,7:30 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,7:31 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,7:32 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,7:33 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:34 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:35 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,7:36 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:37 PM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:38 PM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,7:39 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:40 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,7:41 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:42 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:43 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:44 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,7:45 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,7:46 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:47 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,7:48 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:49 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,7:50 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:51 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:52 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,7:53 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,7:54 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,7:55 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,7:56 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:57 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,7:58 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,7:59 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,8:00 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,8:01 PM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,8:02 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,8:03 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,8:04 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,8:05 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,8:06 PM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,8:07 PM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,8:08 PM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,8:09 PM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,8:10 PM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
